date,open,high,low,close
2024-10-10,590.54,591.18,587.32,590.7
2024-10-11,592.28,599.46,591.48,597.38
2024-10-14,597.38,604.4,597.18,603.3
2024-10-15,601.0,603.96,599.3,603.64
2024-10-16,603.46,612.0,603.18,611.98
2024-10-17,612.8,615.16,610.24,614.26
2024-10-18,613.88,622.88,613.18,619.06
2024-10-21,619.14,626.08,617.72,625.82
2024-10-22,627.34,628.38,621.0,626.5
2024-10-23,627.42,630.44,625.54,629.96
2024-10-24,628.72,628.72,617.84,624.54
2024-10-25,625.14,626.66,620.84,624.72
2024-10-28,624.3,627.8,621.88,626.58
2024-10-29,625.14,631.88,624.7,631.8
2024-10-30,630.8,639.48,630.04,638.62
2024-10-31,637.6,639.3,633.72,635.66
2024-11-01,633.86,634.0,624.18,629.72
2024-11-04,630.38,632.76,623.22,625.38
2024-11-05,625.5,626.78,621.4,625.02
2024-11-06,624.8,630.94,622.1,624.06
2024-11-07,621.66,622.0,610.7,611.32
2024-11-08,613.2,619.6,613.0,615.48
2024-11-11,617.72,621.9,614.3,615.78
2024-11-12,613.0,613.98,604.62,605.66
2024-11-13,604.1,607.16,602.54,604.46
2024-11-14,604.9,606.1,592.22,593.1
2024-11-15,592.48,597.18,592.12,593.3
2024-11-18,594.6,602.42,593.1,600.6
2024-11-19,602.14,610.12,601.7,609.84
2024-11-20,612.54,613.56,608.22,610.6
2024-11-21,611.7,618.06,611.36,617.7
2024-11-22,620.24,627.96,619.52,627.88
2024-11-25,630.0,631.14,616.84,619.16
2024-11-26,622.0,623.34,607.6,610.84
2024-11-27,612.6,616.86,609.3,616.46
2024-11-28,617.02,618.48,608.6,613.2
2024-11-29,615.0,619.24,611.42,618.8
2024-12-02,618.14,619.46,610.34,613.28
2024-12-03,617.04,620.52,615.22,619.32
2024-12-04,617.7,621.18,616.88,618.22
2024-12-05,616.0,620.4,614.74,618.4
2024-12-06,619.2,619.74,610.72,615.94
2024-12-09,615.78,620.88,612.82,619.12
2024-12-10,620.7,624.88,619.94,621.44
2024-12-11,624.2,629.4,622.7,627.06
2024-12-12,627.4,632.06,626.28,631.38
2024-12-13,628.6,630.0,622.7,625.6
2024-12-16,622.38,623.0,617.68,619.72
2024-12-17,621.1,622.7,618.36,619.14
2024-12-18,617.5,620.12,615.26,618.5
2024-12-19,618.1,619.58,608.88,613.52
2024-12-20,613.0,614.4,609.4,613.94
2024-12-23,613.3,620.38,612.68,620.14
2024-12-24,617.16,618.44,615.6,617.58
2024-12-25,616.56,619.78,615.84,619.0
2024-12-26,619.32,621.2,617.2,619.74
2024-12-27,619.74,621.92,618.6,620.22
2024-12-30,618.9,619.42,615.66,617.66
2024-12-31,620.24,620.92,616.64,619.44
2025-01-02,623.44,625.8,622.98,624.14
2025-01-03,627.04,630.16,625.0,629.22
2025-01-06,630.0,630.38,625.74,626.2
2025-01-07,628.0,628.24,620.4,626.2
2025-01-08,628.58,629.84,626.12,629.2
2025-01-09,629.4,632.92,627.88,632.9
2025-01-10,635.0,637.0,632.72,636.88
2025-01-13,636.7,640.94,632.8,638.72
2025-01-14,634.6,635.34,632.14,633.6
2025-01-15,633.24,637.46,631.16,636.84
2025-01-16,637.86,640.66,635.18,639.12
2025-01-17,640.36,643.92,639.6,640.68
