date,open,high,low,close
2025-02-10,8878,8992,8848,8956
2025-02-11,9006,9132,8974,9076
2025-02-12,9098,9222,9052,9154
2025-02-13,9110,9162,8914,8950
2025-02-14,8924,9108,8900,9078
2025-02-17,9076,9102,8968,9064
2025-02-18,9090,9118,8994,9012
2025-02-19,9030,9208,9026,9200
2025-02-20,9260,9378,9170,9368
2025-02-21,9352,9448,9342,9368
2025-02-24,9364,9384,9180,9240
2025-02-25,9192,9324,9118,9178
2025-02-26,9154,9242,9128,9228
2025-02-27,9232,9244,9018,9080
2025-02-28,9088,9152,9018,9146
2025-03-03,9148,9160,9008,9042
2025-03-04,9052,9080,8790,8800
2025-03-05,8766,8836,8746,8802
2025-03-06,8838,8976,8766,8962
2025-03-07,8968,9114,8924,9106
2025-03-10,9130,9282,9022,9074
2025-03-11,9028,9060,8876,8934
2025-03-12,8958,9090,8926,9040
2025-03-13,9026,9140,8950,9106
2025-03-14,9120,9148,9022,9120
2025-03-17,9130,9180,8984,8988
2025-03-18,8980,9150,8934,9084
2025-03-19,9116,9148,8930,8942
2025-03-20,8966,9180,8924,9152
2025-03-21,9126,9168,9006,9088
2025-03-24,9052,9056,8952,8988
2025-03-25,8940,9068,8800,8812
2025-03-26,8812,8896,8782,8846
2025-03-27,8888,8908,8806,8886
2025-03-28,8964,9128,8952,9088
2025-03-31,9102,9130,9032,9104
2025-04-01,9084,9192,9052,9146
2025-04-02,9176,9346,9148,9304
2025-04-03,9300,9326,9152,9198
2025-04-07,8850,8948,8692,8740
2025-04-08,8740,8820,8710,8758
2025-04-09,8712,8778,8510,8588
2025-04-10,7900,8226,7896,8186
2025-04-11,8154,8222,8128,8196
2025-04-14,8236,8246,8140,8170
2025-04-15,8184,8190,8062,8134
2025-04-16,8112,8176,8046,8078
2025-04-17,8102,8208,8082,8204
2025-04-18,8160,8204,8126,8132
2025-04-21,8110,8162,8008,8068
2025-04-22,8028,8156,7972,8130
2025-04-23,8154,8220,8088,8218
2025-04-24,8190,8242,8180,8230
2025-04-25,8250,8448,8236,8376
2025-04-28,8348,8368,8172,8174
2025-04-29,8200,8208,8116,8120
2025-04-30,8120,8156,8052,8148
2025-05-06,8018,8048,7928,7974
2025-05-07,7946,7974,7884,7914
2025-05-08,7876,7910,7812,7908
2025-05-09,7944,7988,7870,7886
2025-05-12,7930,8030,7898,8024
2025-05-13,8066,8082,7938,7954
2025-05-14,7994,8192,7990,8184
2025-05-15,8146,8200,8026,8048
2025-05-16,8012,8050,7954,7984
2025-05-19,7942,8044,7942,7998
2025-05-20,8022,8144,8000,8106
2025-05-21,8098,8148,8056,8104
2025-05-22,8098,8098,7984,7994
2025-05-23,7996,8092,7986,8006
2025-05-26,7980,8036,7928,7954
2025-05-27,7984,8048,7970,8044
2025-05-28,8068,8114,8032,8076
2025-05-29,8092,8198,8062,8190
2025-05-30,8156,8178,8026,8060
2025-06-03,8100,8250,8096,8196
2025-06-04,8190,8210,8102,8130
2025-06-05,8160,8160,8064,8126
2025-06-06,8116,8178,8074,8110
2025-06-09,8122,8194,8110,8182
2025-06-10,8192,8222,8102,8116
2025-06-11,8092,8112,7958,7970
2025-06-12,7994,8046,7976,8010
2025-06-13,8032,8224,8032,8140
2025-06-16,8170,8482,8140,8436
2025-06-17,8480,8512,8406,8446
2025-06-18,8478,8540,8454,8518
2025-06-19,8530,8566,8502,8538
2025-06-20,8538,8600,8502,8536
2025-06-23,8540,8592,8454,8520
2025-06-24,8496,8500,8306,8326
2025-06-25,8310,8356,8288,8344
2025-06-26,8308,8408,8290,8360
2025-06-27,8382,8402,8334,8376
2025-06-30,8366,8376,8256,8330
2025-07-01,8340,8352,8278,8336
2025-07-02,8338,8454,8310,8440
2025-07-03,8470,8522,8446,8478
2025-07-04,8498,8550,8440,8472
2025-07-07,8450,8490,8412,8466
2025-07-08,8476,8670,8470,8644
2025-07-09,8644,8692,8630,8678
2025-07-10,8652,8678,8588,8638
2025-07-11,8600,8796,8590,8682
2025-07-14,8682,8760,8644,8748
2025-07-15,8760,8812,8688,8708
2025-07-16,8704,8770,8664,8722
2025-07-17,8730,8818,8714,8796
2025-07-18,8800,8972,8782,8964
2025-07-21,8976,9064,8894,8910
2025-07-22,8882,9012,8868,8926
2025-07-23,8908,9088,8908,8994
2025-07-24,9020,9106,8938,9104
2025-07-25,9058,9072,8890,8936
2025-07-28,8936,8980,8828,8946
2025-07-29,8952,8996,8842,8970
2025-07-30,8970,9030,8926,8982
2025-07-31,8962,8962,8866,8900
2025-08-01,8880,8950,8838,8910
2025-08-04,8918,8926,8746,8838
2025-08-05,8808,9068,8806,9064
2025-08-06,9062,9076,8896,8970
2025-08-07,9000,9050,8920,8950
2025-08-08,8964,9058,8956,8980
2025-08-11,8974,9236,8912,9218
2025-08-12,9254,9432,9252,9396
2025-08-13,9376,9540,9366,9490
2025-08-14,9480,9538,9350,9368
2025-08-15,9382,9484,9338,9460
2025-08-18,9520,9672,9520,9584
2025-08-19,9602,9736,9594,9640
2025-08-20,9582,9594,9456,9554
2025-08-21,9548,9636,9480,9500
2025-08-22,9500,9608,9462,9592
2025-08-25,9612,9688,9544,9582
2025-08-26,9610,9618,9486,9500
2025-08-27,9470,9572,9454,9500
2025-08-28,9518,9540,9404,9414
2025-08-29,9438,9446,9276,9316
2025-09-01,9300,9392,9240,9384
2025-09-02,9388,9508,9378,9422
2025-09-03,9420,9498,9344,9368
2025-09-04,9360,9450,9312,9390
2025-09-05,9382,9554,9358,9526
2025-09-08,9510,9514,9380,9466
2025-09-09,9474,9506,9428,9486
2025-09-10,9470,9472,9244,9244
2025-09-11,9280,9334,9208,9330
2025-09-12,9316,9426,9268,9296
2025-09-15,9336,9442,9318,9422
2025-09-16,9442,9528,9430,9482
